Date,Open*,High,Low,Close**,Volume,Market Cap
1/6/2019,$0.01,$0.02,$0.01,$0.01,"$3,201,935","$38,082,577"
1/5/2019,$0.01,$0.01,$0.01,$0.01,"$2,984,715","$36,474,211"
1/4/2019,$0.01,$0.01,$0.01,$0.01,"$968,357","$34,616,180"
1/3/2019,$0.01,$0.01,$0.01,$0.01,"$1,177,551","$34,395,303"
1/2/2019,$0.01,$0.01,$0.01,$0.01,"$2,050,072","$36,432,531"
1/1/2019,$0.01,$0.01,$0.01,$0.01,"$951,795","$35,104,146"
12/31/2018,$0.01,$0.01,$0.01,$0.01,"$1,081,308","$33,093,960"
12/30/2018,$0.01,$0.01,$0.01,$0.01,"$1,488,052","$34,988,985"
12/29/2018,$0.01,$0.02,$0.01,$0.01,"$1,898,798","$35,519,551"
12/28/2018,$0.01,$0.01,$0.01,$0.01,"$3,300,193","$36,626,027"
12/27/2018,$0.01,$0.01,$0.01,$0.01,"$1,367,200","$33,468,212"
12/26/2018,$0.01,$0.02,$0.01,$0.01,"$1,494,844","$37,456,372"
12/25/2018,$0.02,$0.02,$0.01,$0.01,"$1,672,903","$36,866,344"
12/24/2018,$0.02,$0.02,$0.02,$0.02,"$2,979,396","$41,061,092"
12/23/2018,$0.02,$0.02,$0.02,$0.02,"$3,274,443","$40,811,949"
12/22/2018,$0.02,$0.02,$0.02,$0.02,"$2,866,430","$40,794,408"
12/21/2018,$0.02,$0.02,$0.01,$0.02,"$4,109,211","$38,041,590"
12/20/2018,$0.01,$0.02,$0.01,$0.02,"$2,904,090","$38,660,821"
12/19/2018,$0.01,$0.02,$0.01,$0.01,"$4,112,163","$35,879,248"
12/18/2018,$0.01,$0.01,$0.01,$0.01,"$2,247,545","$36,123,423"
12/17/2018,$0.01,$0.01,$0.01,$0.01,"$2,503,364","$34,032,511"
12/16/2018,$0.01,$0.01,$0.01,$0.01,"$837,513","$29,956,256"
12/15/2018,$0.01,$0.01,$0.01,$0.01,"$972,864","$30,030,555"
12/14/2018,$0.01,$0.01,$0.01,$0.01,"$1,152,666","$30,093,282"
12/13/2018,$0.01,$0.01,$0.01,$0.01,"$1,682,893","$31,686,910"
12/12/2018,$0.01,$0.01,$0.01,$0.01,"$2,278,234","$34,411,788"
12/11/2018,$0.01,$0.01,$0.01,$0.01,"$1,548,120","$31,900,437"
12/10/2018,$0.01,$0.02,$0.01,$0.01,"$2,145,799","$32,984,455"
12/9/2018,$0.01,$0.02,$0.01,$0.01,"$4,236,731","$36,139,809"
12/8/2018,$0.01,$0.01,$0.01,$0.01,"$2,155,917","$32,958,485"
12/7/2018,$0.01,$0.01,$0.01,$0.01,"$3,614,448","$32,381,632"
12/6/2018,$0.02,$0.02,$0.01,$0.01,"$3,639,515","$32,382,119"
12/5/2018,$0.02,$0.02,$0.01,$0.02,"$3,411,345","$35,981,652"
12/4/2018,$0.02,$0.02,$0.02,$0.02,"$3,013,074","$41,952,325"
12/3/2018,$0.02,$0.02,$0.02,$0.02,"$4,003,023","$41,414,933"
12/2/2018,$0.02,$0.02,$0.02,$0.02,"$2,865,624","$45,187,906"
12/1/2018,$0.02,$0.02,$0.02,$0.02,"$5,565,349","$48,057,602"
11/30/2018,$0.02,$0.02,$0.02,$0.02,"$4,278,712","$42,839,786"
11/29/2018,$0.02,$0.02,$0.02,$0.02,"$6,465,719","$47,407,016"
11/28/2018,$0.02,$0.02,$0.02,$0.02,"$13,572,100","$50,414,839"
11/27/2018,$0.02,$0.02,$0.02,$0.02,"$14,745,200","$48,764,838"
11/26/2018,$0.02,$0.02,$0.02,$0.02,"$15,103,000","$42,043,603"
11/25/2018,$0.02,$0.02,$0.01,$0.02,"$6,511,990","$42,521,811"
11/24/2018,$0.02,$0.02,$0.01,$0.02,"$4,049,830","$36,434,665"
11/23/2018,$0.02,$0.02,$0.02,$0.02,"$4,613,770","$39,491,990"
11/22/2018,$0.02,$0.02,$0.02,$0.02,"$2,760,660","$41,979,573"
11/21/2018,$0.02,$0.02,$0.02,$0.02,"$4,837,250","$46,120,309"
11/20/2018,$0.02,$0.02,$0.02,$0.02,"$8,861,140","$42,457,598"
11/19/2018,$0.03,$0.03,$0.02,$0.02,"$12,677,900","$49,896,550"
11/18/2018,$0.03,$0.03,$0.03,$0.03,"$9,149,700","$65,145,939"
11/17/2018,$0.03,$0.03,$0.03,$0.03,"$3,995,390","$59,235,445"
11/16/2018,$0.03,$0.03,$0.03,$0.03,"$8,798,130","$60,778,027"
11/15/2018,$0.03,$0.03,$0.02,$0.03,"$9,397,040","$60,403,764"
11/14/2018,$0.04,$0.04,$0.03,$0.03,"$14,812,600","$64,450,379"
11/13/2018,$0.04,$0.04,$0.04,$0.04,"$8,261,330","$79,542,681"
11/12/2018,$0.04,$0.04,$0.04,$0.04,"$7,006,640","$84,216,332"
11/11/2018,$0.04,$0.04,$0.04,$0.04,"$9,941,930","$85,650,856"
11/10/2018,$0.04,$0.04,$0.04,$0.04,"$15,898,100","$88,416,847"
11/9/2018,$0.04,$0.04,$0.04,$0.04,"$14,802,400","$85,130,671"
11/8/2018,$0.04,$0.04,$0.04,$0.04,"$8,824,350","$90,199,742"
11/7/2018,$0.04,$0.04,$0.04,$0.04,"$13,923,900","$96,114,057"
11/6/2018,$0.04,$0.04,$0.04,$0.04,"$11,109,100","$93,836,409"
11/5/2018,$0.05,$0.05,$0.04,$0.04,"$20,804,400","$93,275,073"
11/4/2018,$0.05,$0.05,$0.05,$0.05,"$17,499,900","$100,390,157"
11/3/2018,$0.05,$0.05,$0.05,$0.05,"$15,543,100","$105,713,061"
11/2/2018,$0.05,$0.05,$0.05,$0.05,"$57,340,400","$102,967,377"
11/1/2018,$0.04,$0.05,$0.04,$0.05,"$27,604,500","$101,077,608"
10/31/2018,$0.04,$0.05,$0.04,$0.04,"$25,839,400","$87,334,818"
10/30/2018,$0.05,$0.05,$0.04,$0.04,"$25,327,800","$88,374,937"
10/29/2018,$0.05,$0.05,$0.04,$0.05,"$15,576,400","$98,615,128"
10/28/2018,$0.05,$0.05,$0.05,$0.05,"$32,365,800","$105,423,894"
10/27/2018,$0.05,$0.05,$0.05,$0.05,"$56,299,000","$107,183,600"
10/26/2018,$0.05,$0.06,$0.05,$0.05,"$36,956,100","$111,748,203"
10/25/2018,$0.05,$0.06,$0.05,$0.05,"$78,158,100","$110,632,410"
10/24/2018,$0.05,$0.06,$0.04,$0.05,"$90,776,200","$105,559,713"
10/23/2018,$0.06,$0.06,$0.05,$0.05,"$69,140,700","$95,994,912"
10/22/2018,$0.04,$0.07,$0.04,$0.06,"$175,353,000","$121,871,093"
10/21/2018,$0.03,$0.05,$0.03,$0.04,"$51,085,400","$87,406,206"
10/20/2018,$0.03,$0.03,$0.03,$0.03,"$8,415,480","$63,301,105"
10/19/2018,$0.03,$0.03,$0.03,$0.03,"$12,146,300","$57,530,044"
10/18/2018,$0.03,$0.03,$0.03,$0.03,"$40,571,500","$60,747,781"
10/17/2018,$0.02,$0.03,$0.02,$0.03,"$31,834,600","$57,270,544"
10/16/2018,$0.02,$0.02,$0.02,$0.02,"$7,884,130","$45,237,495"
10/15/2018,$0.02,$0.02,$0.02,$0.02,"$2,583,770","$37,428,315"
10/14/2018,$0.02,$0.02,$0.02,$0.02,"$3,121,890","$35,861,236"
10/13/2018,$0.02,$0.02,$0.02,$0.02,"$7,432,910","$38,916,757"
10/12/2018,$0.02,$0.02,$0.02,$0.02,"$12,237,100","$39,378,355"
10/11/2018,$0.02,$0.02,$0.01,$0.02,"$7,353,610","$39,220,711"
10/10/2018,$0.02,$0.02,$0.01,$0.02,"$197,436","$30,132,775"
10/9/2018,$0.02,$0.02,$0.01,$0.02,"$267,394","$30,621,456"
10/8/2018,$0.02,$0.02,$0.02,$0.02,"$221,946","$30,732,809"
10/7/2018,$0.02,$0.02,$0.02,$0.02,"$246,674","$30,425,198"
10/6/2018,$0.02,$0.02,$0.02,$0.02,"$220,003","$31,866,938"
10/5/2018,$0.02,$0.02,$0.02,$0.02,"$283,735","$31,247,293"
10/4/2018,$0.02,$0.02,$0.02,$0.02,"$348,689","$31,081,904"
10/3/2018,$0.02,$0.02,$0.01,$0.02,"$313,054","$29,927,476"
10/2/2018,$0.02,$0.02,$0.01,$0.02,"$840,977","$29,041,471"
10/1/2018,$0.01,$0.04,$0.01,$0.02,"$579,211","$30,762,110"
9/30/2018,$0.01,$0.01,$0.01,$0.01,"$388,915","$27,500,423"
9/29/2018,$0.01,$0.01,$0.01,$0.01,"$285,936","$26,862,325"
9/28/2018,$0.01,$0.01,$0.01,$0.01,"$358,970","$26,910,904"
9/27/2018,$0.01,$0.01,$0.01,$0.01,"$466,520","$27,812,665"
9/26/2018,$0.01,$0.01,$0.01,$0.01,"$469,085","$26,452,734"
9/25/2018,$0.01,$0.01,$0.01,$0.01,"$385,802","$26,180,879"
9/24/2018,$0.01,$0.02,$0.01,$0.01,"$386,087","$26,840,775"
9/23/2018,$0.01,$0.02,$0.01,$0.01,"$354,963","$27,630,374"
9/22/2018,$0.02,$0.02,$0.01,$0.01,"$260,607","$27,877,830"
9/21/2018,$0.01,$0.02,$0.01,$0.02,"$523,044","$28,582,739"
9/20/2018,$0.02,$0.02,$0.01,$0.01,"$484,036","$27,176,587"
9/19/2018,$0.02,$0.02,$0.01,$0.02,"$292,622","$28,202,994"
9/18/2018,$0.02,$0.02,$0.01,$0.02,"$456,849","$28,260,071"
9/17/2018,$0.01,$0.02,$0.01,$0.02,"$564,120","$27,876,002"
9/16/2018,$0.02,$0.02,$0.01,$0.01,"$276,099","$27,238,344"
9/15/2018,$0.02,$0.02,$0.01,$0.02,"$339,237","$27,552,036"
9/14/2018,$0.02,$0.02,$0.01,$0.02,"$407,022","$27,529,815"
9/13/2018,$0.01,$0.02,$0.01,$0.02,"$474,133","$28,372,583"
9/12/2018,$0.02,$0.02,$0.01,$0.02,"$454,423","$26,955,190"
9/11/2018,$0.02,$0.02,$0.02,$0.02,"$397,283","$29,128,880"
9/10/2018,$0.02,$0.02,$0.02,$0.02,"$265,340","$30,359,004"
9/9/2018,$0.02,$0.02,$0.02,$0.02,"$240,020","$30,276,845"
9/8/2018,$0.02,$0.02,$0.02,$0.02,"$265,151","$29,718,719"
9/7/2018,$0.02,$0.02,$0.02,$0.02,"$309,697","$32,210,748"
9/6/2018,$0.02,$0.02,$0.02,$0.02,"$510,888","$32,746,987"
9/5/2018,$0.02,$0.02,$0.02,$0.02,"$262,242","$34,406,874"
9/4/2018,$0.02,$0.02,$0.02,$0.02,"$801,959","$38,936,893"
9/3/2018,$0.02,$0.02,$0.02,$0.02,"$565,939","$39,212,192"
9/2/2018,$0.02,$0.02,$0.02,$0.02,"$445,697","$38,571,610"
9/1/2018,$0.02,$0.02,$0.02,$0.02,"$603,001","$40,032,036"
8/31/2018,$0.02,$0.02,$0.02,$0.02,"$642,820","$39,528,037"
8/30/2018,$0.02,$0.02,$0.02,$0.02,"$1,156,580","$41,409,570"
8/29/2018,$0.02,$0.02,$0.02,$0.02,"$913,828","$38,824,792"
8/28/2018,$0.02,$0.02,$0.02,$0.02,"$976,536","$38,767,975"
8/27/2018,$0.02,$0.02,$0.02,$0.02,"$1,240,030","$34,723,871"
8/26/2018,$0.02,$0.02,$0.02,$0.02,"$424,256","$30,918,374"
8/25/2018,$0.02,$0.02,$0.02,$0.02,"$247,847","$29,694,706"
8/24/2018,$0.02,$0.02,$0.02,$0.02,"$587,075","$29,256,833"
8/23/2018,$0.02,$0.02,$0.02,$0.02,"$468,154","$29,330,298"
8/22/2018,$0.02,$0.02,$0.02,$0.02,"$519,339","$29,006,923"
8/21/2018,$0.02,$0.02,$0.02,$0.02,"$581,840","$28,765,231"
8/20/2018,$0.02,$0.02,$0.02,$0.02,"$491,769","$29,942,738"
8/19/2018,$0.02,$0.02,$0.02,$0.02,"$317,526","$32,173,304"
8/18/2018,$0.02,$0.02,$0.02,$0.02,"$511,264","$31,333,266"
8/17/2018,$0.02,$0.02,$0.02,$0.02,"$1,046,130","$33,092,129"
8/16/2018,$0.02,$0.02,$0.02,$0.02,"$1,210,160","$30,909,620"
8/15/2018,$0.02,$0.02,$0.02,$0.02,"$1,299,180","$32,069,409"
8/14/2018,$0.03,$0.03,$0.02,$0.02,"$6,235,520","$31,988,424"
8/13/2018,$0.02,$0.03,$0.02,$0.03,"$870,371","$45,221,175"
8/12/2018,$0.02,$0.02,$0.02,$0.02,"$209,396","$34,043,450"
8/11/2018,$0.02,$0.02,$0.02,$0.02,"$109,717","$33,611,737"
8/10/2018,$0.02,$0.02,$0.02,$0.02,"$303,783","$33,432,129"
8/9/2018,$0.02,$0.02,$0.02,$0.02,"$529,711","$35,064,314"
8/8/2018,$0.02,$0.02,$0.02,$0.02,"$291,184","$31,648,017"
8/7/2018,$0.02,$0.02,$0.02,$0.02,"$393,918","$36,903,816"
8/6/2018,$0.02,$0.03,$0.02,$0.02,"$328,609","$36,996,678"
8/5/2018,$0.02,$0.02,$0.02,$0.02,"$288,655","$37,976,927"
8/4/2018,$0.02,$0.03,$0.02,$0.02,"$209,508","$37,183,909"
8/3/2018,$0.02,$0.02,$0.02,$0.02,"$489,428","$37,633,003"
8/2/2018,$0.03,$0.03,$0.02,$0.02,"$793,960","$28,494,994"
8/1/2018,$0.02,$0.03,$0.02,$0.03,"$1,295,200","$35,124,889"
7/31/2018,$0.02,$0.03,$0.02,$0.02,"$705,793","$28,675,778"
7/30/2018,$0.02,$0.02,$0.02,$0.02,"$651,688","$26,325,425"
7/29/2018,$0.02,$0.02,$0.02,$0.02,"$240,365","$24,619,589"
7/28/2018,$0.02,$0.02,$0.02,$0.02,"$262,185","$22,940,797"
7/27/2018,$0.02,$0.02,$0.02,$0.02,"$223,665","$22,380,820"
7/26/2018,$0.02,$0.02,$0.02,$0.02,"$344,813","$20,875,685"
7/25/2018,$0.02,$0.02,$0.02,$0.02,"$357,593","$21,793,827"
7/24/2018,$0.02,$0.02,$0.02,$0.02,"$220,296","$22,228,195"
7/23/2018,$0.02,$0.02,$0.02,$0.02,"$401,769","$19,448,805"
7/22/2018,$0.02,$0.02,$0.02,$0.02,"$141,147","$20,539,229"
7/21/2018,$0.02,$0.02,$0.02,$0.02,"$204,868","$19,809,157"
7/20/2018,$0.02,$0.02,$0.02,$0.02,"$304,685","$20,382,951"
7/19/2018,$0.02,$0.02,$0.02,$0.02,"$391,617","$19,858,354"
7/18/2018,$0.01,$0.02,$0.01,$0.02,"$298,193","$21,041,938"
7/17/2018,$0.01,$0.01,$0.01,$0.01,"$216,712","$18,172,667"
7/16/2018,$0.01,$0.01,$0.01,$0.01,"$227,466","$16,889,048"
7/15/2018,$0.01,$0.01,$0.01,$0.01,"$129,222","$17,053,135"
7/14/2018,$0.01,$0.01,$0.01,$0.01,"$98,926","$17,297,597"
7/13/2018,$0.01,$0.01,$0.01,$0.01,"$229,192","$17,442,673"
7/12/2018,$0.01,$0.01,$0.01,$0.01,"$196,678","$17,216,287"
7/11/2018,$0.02,$0.02,$0.01,$0.01,"$185,789","$18,115,812"
7/10/2018,$0.02,$0.02,$0.02,$0.02,"$226,187","$18,628,097"
7/9/2018,$0.02,$0.02,$0.02,$0.02,"$235,889","$19,152,848"
7/8/2018,$0.02,$0.02,$0.02,$0.02,"$262,574","$20,379,504"
7/7/2018,$0.01,$0.02,$0.01,$0.02,"$309,608","$21,724,283"
7/6/2018,$0.01,$0.02,$0.01,$0.01,"$255,893","$17,658,847"
7/5/2018,$0.01,$0.02,$0.01,$0.01,"$249,897","$16,287,925"
7/4/2018,$0.01,$0.02,$0.01,$0.01,"$262,931","$18,301,007"
7/3/2018,$0.02,$0.02,$0.01,$0.01,"$234,567","$18,356,313"
7/2/2018,$0.02,$0.02,$0.01,$0.02,"$230,745","$19,061,943"
7/1/2018,$0.02,$0.02,$0.02,$0.02,"$233,474","$18,989,549"
6/30/2018,$0.02,$0.02,$0.02,$0.02,"$203,596","$20,790,047"
6/29/2018,$0.02,$0.02,$0.01,$0.02,"$220,533","$19,454,008"
6/28/2018,$0.02,$0.02,$0.02,$0.02,"$227,342","$19,616,551"
6/27/2018,$0.02,$0.02,$0.02,$0.02,"$268,753","$20,266,799"
6/26/2018,$0.02,$0.02,$0.02,$0.02,"$224,258","$21,874,365"
6/25/2018,$0.02,$0.02,$0.02,$0.02,"$209,462","$23,314,351"
6/24/2018,$0.02,$0.02,$0.02,$0.02,"$261,562","$23,932,509"
6/23/2018,$0.02,$0.02,$0.02,$0.02,"$159,411","$24,859,464"
6/22/2018,$0.02,$0.02,$0.02,$0.02,"$307,179","$24,246,277"
6/21/2018,$0.02,$0.03,$0.02,$0.02,"$417,437","$28,539,486"
6/20/2018,$0.02,$0.02,$0.02,$0.02,"$329,521","$28,089,260"
6/19/2018,$0.02,$0.02,$0.02,$0.02,"$214,280","$27,047,468"
6/18/2018,$0.02,$0.02,$0.02,$0.02,"$173,708","$26,548,929"
6/17/2018,$0.02,$0.02,$0.02,$0.02,"$197,094","$27,383,130"
6/16/2018,$0.02,$0.02,$0.02,$0.02,"$259,808","$29,219,425"
6/15/2018,$0.02,$0.03,$0.02,$0.02,"$361,065","$29,995,440"
6/14/2018,$0.02,$0.02,$0.02,$0.02,"$320,160","$30,338,679"
6/13/2018,$0.02,$0.02,$0.02,$0.02,"$308,041","$25,179,790"
6/12/2018,$0.02,$0.02,$0.02,$0.02,"$164,286","$28,365,957"
6/11/2018,$0.02,$0.03,$0.02,$0.02,"$226,409","$29,956,708"
6/10/2018,$0.03,$0.03,$0.02,$0.02,"$125,817","$29,763,141"
6/9/2018,$0.03,$0.03,$0.03,$0.03,"$138,917","$33,433,012"
6/8/2018,$0.03,$0.03,$0.03,$0.03,"$169,508","$34,374,011"
6/7/2018,$0.03,$0.03,$0.03,$0.03,"$288,514","$35,961,182"
6/6/2018,$0.03,$0.03,$0.03,$0.03,"$476,985","$35,977,474"
6/5/2018,$0.03,$0.03,$0.03,$0.03,"$291,967","$36,591,513"
6/4/2018,$0.03,$0.03,$0.03,$0.03,"$350,035","$36,239,483"
6/3/2018,$0.03,$0.03,$0.03,$0.03,"$368,214","$36,816,134"
6/2/2018,$0.03,$0.03,$0.03,$0.03,"$452,174","$38,233,555"
6/1/2018,$0.03,$0.03,$0.03,$0.03,"$317,649","$36,225,354"
5/31/2018,$0.03,$0.03,$0.03,$0.03,"$481,572","$39,315,538"
5/30/2018,$0.03,$0.03,$0.03,$0.03,"$284,707","$34,702,878"
5/29/2018,$0.03,$0.03,$0.03,$0.03,"$364,544","$39,584,325"
5/28/2018,$0.04,$0.04,$0.03,$0.03,"$297,591","$33,607,712"
5/27/2018,$0.03,$0.04,$0.03,$0.04,"$328,707","$39,801,251"
5/26/2018,$0.04,$0.04,$0.03,$0.03,"$282,742","$39,034,384"
5/25/2018,$0.04,$0.04,$0.03,$0.04,"$317,797","$40,081,726"
5/24/2018,$0.04,$0.04,$0.03,$0.04,"$259,493","$37,697,750"
5/23/2018,$0.04,$0.04,$0.04,$0.04,"$507,144","$38,269,574"
5/22/2018,$0.04,$0.04,$0.04,$0.04,"$490,521","$38,461,828"
5/21/2018,$0.04,$0.04,$0.04,$0.04,"$365,831","$40,581,157"
5/20/2018,$0.04,$0.04,$0.04,$0.04,"$544,533","$40,202,720"
5/19/2018,$0.04,$0.04,$0.04,$0.04,"$229,854","$38,878,449"
5/18/2018,$0.04,$0.04,$0.04,$0.04,"$335,849","$39,039,210"
5/17/2018,$0.04,$0.04,$0.04,$0.04,"$369,081","$37,720,187"
5/16/2018,$0.04,$0.04,$0.04,$0.04,"$436,141","$42,742,684"
5/15/2018,$0.05,$0.05,$0.04,$0.04,"$436,894","$45,819,580"
5/14/2018,$0.05,$0.05,$0.04,$0.05,"$432,963","$47,664,216"
5/13/2018,$0.04,$0.05,$0.04,$0.05,"$850,933","$47,087,098"
5/12/2018,$0.05,$0.05,$0.04,$0.04,"$457,302","$45,182,437"
5/11/2018,$0.05,$0.05,$0.04,$0.05,"$561,293","$46,840,904"
5/10/2018,$0.05,$0.05,$0.05,$0.05,"$932,847","$53,798,548"
5/9/2018,$0.05,$0.05,$0.05,$0.05,"$1,036,650","$49,925,348"
5/8/2018,$0.05,$0.05,$0.05,$0.05,"$585,106","$49,479,343"
5/7/2018,$0.05,$0.05,$0.05,$0.05,"$480,291","$50,033,320"
5/6/2018,$0.05,$0.05,$0.05,$0.05,"$487,603","$49,589,912"
5/5/2018,$0.05,$0.05,$0.04,$0.05,"$501,585","$47,576,499"
5/4/2018,$0.05,$0.06,$0.03,$0.05,"$978,881","$50,192,008"
5/3/2018,$0.04,$0.06,$0.04,$0.05,"$1,197,660","$52,991,550"
5/2/2018,$0.03,$0.04,$0.03,$0.04,"$749,478","$41,941,579"
5/1/2018,$0.03,$0.03,$0.03,$0.03,"$295,863","$32,939,977"
4/30/2018,$0.03,$0.03,$0.03,$0.03,"$256,312","$32,484,607"
4/29/2018,$0.03,$0.04,$0.03,$0.03,"$220,497","$29,919,266"
4/28/2018,$0.03,$0.04,$0.03,$0.03,"$341,170","$31,930,277"
4/27/2018,$0.03,$0.04,$0.03,$0.03,"$243,629","$31,420,667"
4/26/2018,$0.03,$0.03,$0.03,$0.03,"$214,584","$30,745,945"
4/25/2018,$0.04,$0.04,$0.03,$0.03,"$228,810","$28,980,514"
4/24/2018,$0.04,$0.04,$0.04,$0.04,"$492,001","$32,746,767"
4/23/2018,$0.03,$0.04,$0.03,$0.04,"$491,270","$33,704,075"
4/22/2018,$0.04,$0.04,$0.03,$0.03,"$494,366","$31,191,954"
4/21/2018,$0.04,$0.04,$0.04,$0.04,"$592,313","$33,738,280"
4/20/2018,$0.04,$0.04,$0.03,$0.04,"$411,616","$32,738,082"
4/19/2018,$0.03,$0.04,$0.03,$0.04,"$373,843","$33,654,386"
4/18/2018,$0.03,$0.04,$0.03,$0.03,"$268,242","$30,051,191"
4/17/2018,$0.03,$0.03,$0.03,$0.03,"$227,382","$29,310,085"
4/16/2018,$0.04,$0.04,$0.03,$0.03,"$289,734","$29,074,786"
4/15/2018,$0.04,$0.04,$0.03,$0.04,"$346,408","$30,399,401"
4/14/2018,$0.04,$0.04,$0.04,$0.04,"$290,152","$31,763,417"
4/13/2018,$0.04,$0.04,$0.04,$0.04,"$369,097","$33,511,172"
4/12/2018,$0.04,$0.04,$0.04,$0.04,"$331,989","$33,300,420"
4/11/2018,$0.04,$0.04,$0.04,$0.04,"$251,900","$31,543,094"
4/10/2018,$0.04,$0.04,$0.03,$0.04,"$2,017,920","$31,886,219"
4/9/2018,$0.04,$0.04,$0.04,$0.04,"$306,250","$32,847,434"
4/8/2018,$0.04,$0.04,$0.04,$0.04,"$305,840","$33,894,990"
4/7/2018,$0.04,$0.04,$0.04,$0.04,"$251,242","$32,308,788"
4/6/2018,$0.04,$0.04,$0.04,$0.04,"$244,102","$29,194,104"
4/5/2018,$0.04,$0.04,$0.03,$0.04,"$254,435","$30,745,759"
4/4/2018,$0.04,$0.04,$0.03,$0.04,"$245,553","$29,254,083"
4/3/2018,$0.05,$0.05,$0.03,$0.04,"$719,613","$30,970,631"
4/2/2018,$0.04,$0.05,$0.04,$0.05,"$307,460","$34,925,179"
4/1/2018,$0.04,$0.04,$0.04,$0.04,"$246,276","$30,223,572"
3/31/2018,$0.04,$0.05,$0.04,$0.04,"$282,004","$32,141,132"
3/30/2018,$0.04,$0.04,$0.03,$0.04,"$347,425","$31,074,622"
3/29/2018,$0.06,$0.06,$0.04,$0.04,"$624,739","$30,908,480"
3/28/2018,$0.07,$0.07,$0.05,$0.06,"$959,747","$40,201,743"
3/27/2018,$0.04,$0.07,$0.04,$0.07,"$1,238,850","$49,919,255"
3/26/2018,$0.04,$0.04,$0.03,$0.04,"$541,192","$27,823,929"
3/25/2018,$0.03,$0.04,$0.03,$0.04,"$368,038","$24,905,079"
3/24/2018,$0.03,$0.03,$0.03,$0.03,"$296,754","$20,897,333"
3/23/2018,$0.03,$0.03,$0.02,$0.03,"$235,444","$18,404,440"
3/22/2018,$0.02,$0.03,$0.02,$0.02,"$121,106","$16,559,062"
3/21/2018,$0.02,$0.02,$0.02,$0.02,"$128,385","$16,175,476"
3/20/2018,$0.02,$0.02,$0.02,$0.02,"$142,551","$15,732,848"
3/19/2018,$0.02,$0.02,$0.02,$0.02,"$91,701","$16,689,333"
3/18/2018,$0.02,$0.02,$0.02,$0.02,"$141,594",$0
3/17/2018,$0.02,$0.02,$0.02,$0.02,"$108,011",$0
3/16/2018,$0.02,$0.03,$0.02,$0.02,"$121,884",$0
3/15/2018,$0.02,$0.02,$0.02,$0.02,"$114,232",$0
3/14/2018,$0.03,$0.03,$0.02,$0.02,"$131,838",$0
3/13/2018,$0.03,$0.03,$0.03,$0.03,"$167,669",$0
3/12/2018,$0.03,$0.03,$0.03,$0.03,"$218,114",$0
3/11/2018,$0.03,$0.03,$0.03,$0.03,"$279,104",$0
3/10/2018,$0.03,$0.03,$0.03,$0.03,"$171,820",$0
